Plate,Strain,time,2'FL,3FL,3'SL,DFLac,6'SL,LNT,LNnT,LNFP I,LNFP II,LNFP III,LSTb,LSTc,DFLNT,LNH,DSLNT,FLNH,DFLNH,FDSLNH,DSLNH,SUM,Sia,Fuc
HMO_assay-2020-10-30,S2 6 PEC AN,48,2132.141808,392.5291596,409.7182891,113.0324842,246.2480211,2255.660055,219.4743221,1107.054114,1642.951424,34.20118294,138.3711565,193.5209109,1078.469034,173.9346595,201.1739863,626.3846988,202.7498521,354.1689574,190.3290306,11712.11315,2479.202326,9077.934084
HMO_assay-2020-11-18,S2 6 TSA AN,0,2032.482971,368.2289068,346.2777132,121.4528544,246.2659093,2120.403904,221.3951076,1053.738751,1520.366417,36.93918502,111.5813314,204.2710364,973.4637331,152.1963257,230.840965,535.1591143,187.5525812,309.7633113,184.8715994,10957.25172,2359.347742,8421.616994
HMO_assay-2020-11-18,S2 6 TSA AN,48,2145.240514,392.9102332,391.9925534,107.8160082,239.404006,1278.787326,232.0854224,1126.430339,1632.726628,42.77593764,115.9856796,221.9431988,1034.675436,141.1148001,243.4792329,569.0247288,198.8777669,329.574285,198.4640773,10643.30817,2512.360628,8921.421088
HMO_assay-2020-10-30,S2 7 TSA AN,0,2117.648043,392.2838359,365.5728562,98.99616442,270.2388986,2205.793718,210.0023133,1087.08975,1611.448605,33.19774328,119.2740464,194.8946115,1066.109142,174.1936083,206.1432246,544.3139008,196.3938463,351.769994,189.9735271,11435.33783,2445.753904,8860.750178
HMO_assay-2020-10-30,S2 7 TSA AN,48,2109.060452,397.6369863,309.6315094,66.74179951,247.8399838,2272.509679,221.1485984,1110.897923,1642.053885,5.432527768,332.4299126,218.4414599,1064.82363,174.7705342,27.98231887,553.3490557,240.2510113,327.3029774,199.0126764,11521.31692,2216.938811,8889.366689
HMO_assay-2020-11-05,S2 8 FMU AN,0,2401.849783,448.9224971,464.3371026,156.8204538,286.387834,2263.467761,235.1990596,1091.917347,1707.695796,69.39920184,139.4568083,196.4736927,1106.319278,166.143809,211.6138928,562.2408819,197.9276719,335.9685925,196.2340267,12238.37549,2574.288462,9540.128907
HMO_assay-2020-11-05,S2 8 FMU AN,48,1211.464831,458.2346921,420.3486631,63.07290422,169.7883569,1960.542478,133.3783349,1077.218494,1001.233888,304.0879331,27.44707474,146.2192117,1050.107416,94.07672808,133.2881844,411.9624803,134.1360345,160.0210494,119.8333657,9076.46212,1590.088505,7118.856078
HMO_assay-2020-11-05,S3 1 CNA AN,0,2349.777663,431.5569657,474.6035268,128.7656109,298.860276,2156.259615,223.5063162,1053.6378,1593.29711,39.57941758,132.5712279,188.6531639,1071.353977,163.5265415,208.0791449,547.7078309,189.159298,326.6909532,191.6130514,11769.19949,2547.454493,9120.805511
HMO_assay-2020-11-05,S3 1 CNA AN,48,2322.339915,436.2004055,443.4687592,142.5503492,296.4506763,2181.912055,225.6291694,1062.544489,1618.355824,42.00333942,134.4315322,180.9490619,1074.202236,153.5411784,205.1920195,537.996784,186.4806596,322.7403822,190.2204918,11757.20933,2491.605817,9148.647629
HMO_assay-2020-11-22,S3 1 FAA(EtOH) AN,0,2019.773497,374.9914312,365.7860648,114.3903801,272.5090739,2040.859794,201.4727154,1009.870715,1470.776548,37.2586004,104.0018039,186.2248363,948.6199833,152.1264656,218.503116,514.2679622,178.3885966,295.5908512,180.4535815,10685.86602,2317.616876,8205.327525
HMO_assay-2020-11-22,S3 1 FAA(EtOH) AN,48,722.251934,420.8652408,390.4432652,138.0003899,270.1749158,1210.521839,224.99748,1029.822317,1603.577622,47.03672089,118.3845555,197.8319839,1051.243568,131.0191538,233.5098686,502.5027427,188.6911541,306.9645924,197.0395333,8984.878876,2451.862709,7388.891394
HMO_assay-2020-10-30,S3 1 FMU AN,0,2202.388934,425.7911239,402.4452783,117.7799968,277.5729431,2320.649708,241.4471738,1205.388416,1700.570433,46.44148437,140.7515452,214.1444044,1110.738976,177.7804288,223.6780824,614.8980774,208.0792265,358.1869482,208.1604029,12196.89358,2614.965038,9426.861816
HMO_assay-2020-10-30,S3 1 FMU AN,48,2147.395182,468.4576871,360.4384064,167.6800879,279.7551074,2251.618012,222.1275506,1307.489396,1657.956955,36.75671502,127.4097465,198.5165376,1094.087821,175.1815592,215.9854324,602.5192611,204.3422334,351.4645234,217.8408765,12087.02309,2536.701462,9504.260005
HMO_assay-2020-11-18,S3 2 FAA AN,0,2038.482142,373.3114286,354.8627563,117.2184243,258.9242877,2136.969588,239.1482604,1052.774481,1516.704571,39.52135773,108.8287601,205.9556187,964.2364449,155.4472696,238.7770089,539.0067324,188.5056693,312.5040958,187.3195494,11028.49845,2405.772731,8412.225885
HMO_assay-2020-11-18,S3 2 FAA AN,48,2046.991297,388.7190339,371.9630636,99.5745287,254.5036564,1420.439792,195.9250488,1037.684649,1552.803909,47.7145123,116.2176561,202.2553945,993.7102298,121.2989198,222.512778,500.3682282,189.0371315,311.3865225,188.5693791,10261.67573,2389.87713,8450.311931
HMO_assay-2020-10-30,S3 2 FAA(EtOH) AN,0,2016.07201,392.8041875,383.7370936,104.8781993,243.499035,2209.130168,215.5699914,1088.630299,1586.228598,45.3851732,139.0510604,190.4154927,1042.01647,170.1432391,211.5391165,573.1366437,195.1223382,336.8235151,191.0158715,11335.1985,2435.459688,8723.114442
HMO_assay-2020-10-30,S3 2 FAA(EtOH) AN,48,3.620518492,568.6565309,65.59260512,16.65276722,205.7811864,2219.426746,207.1135542,406.1601916,1580.273572,13.3374637,165.0872279,135.4028413,471.7708795,207.3757495,79.12051597,508.2826078,114.0771435,270.4418187,152.7225556,7390.896475,1576.433641,4555.774284
HMO_assay-2020-11-26,S3 3 CNA AN,0,2091.759034,385.6633902,379.7794809,112.1485998,259.9042833,2138.334951,227.7471869,1066.763483,1520.473932,37.5745677,117.853782,197.466859,987.2093439,169.4549646,225.9634542,532.0831993,185.9433403,305.0778402,190.942333,11132.14403,2398.97166,8509.998015
HMO_assay-2020-11-26,S3 3 CNA AN,48,2124.880739,392.9504606,379.9118854,126.8952679,238.8522333,2169.58358,228.879077,1049.869177,1527.014335,37.89647298,115.4453484,198.2882887,984.7933273,160.85287,220.8935505,530.9676191,185.843831,302.2084197,186.7823194,11162.8088,2352.266335,8560.852076
HMO_assay-2020-11-05,S3 3 FMU AN,0,2388.42153,450.3087239,490.3602905,134.7510065,310.7969364,2252.055899,228.96077,1098.335163,1640.505544,44.50394101,130.8277923,201.7530362,1108.186547,165.8039545,201.2831557,572.6703245,198.9431238,338.0027628,189.3043891,12145.77489,2590.91867,9416.509344
HMO_assay-2020-11-05,S3 3 FMU AN,48,611.9044764,475.8482147,463.5594374,102.0812248,160.9472208,1498.492637,82.20186507,1052.903061,716.9547667,48.01654427,40.60248999,148.5643212,1098.596801,72.05924041,110.3026986,306.2138653,88.79646521,103.9538749,89.19609394,7271.195298,1420.578804,5894.743785
HMO_assay-2020-11-18,S3 4 CNA AN,0,2124.381809,381.1544322,327.0903068,106.1194029,216.2226588,2290.036136,261.0748451,1086.884972,1603.86169,38.21723641,204.5139149,181.1035979,995.3724305,184.5335411,114.4874843,617.1916604,203.8220213,323.4707036,161.4454016,11420.98424,2127.737657,8785.790213
HMO_assay-2020-11-18,S3 4 CNA AN,48,2206.360981,406.4469222,342.1254209,101.0202649,230.9157042,2193.436131,284.0310106,1130.510323,1690.873012,35.40373138,223.6991993,184.6425649,1043.269363,191.6732743,102.95058,653.3197583,215.7784214,340.3318573,160.7378693,11737.52639,2189.423503,9183.382684
HMO_assay-2020-10-30,S3 5 FAA(EtOH) AN,0,2084.946443,391.252189,369.7569595,117.1308285,269.2207603,2200.188747,226.083358,1109.669803,1590.718096,29.67627233,142.8661537,208.6590541,1047.416443,167.4962653,206.260495,570.5844377,195.8951323,335.7049777,192.4005797,11455.92699,2459.235032,8833.437026
HMO_assay-2020-10-30,S3 5 FAA(EtOH) AN,48,2125.97295,396.054394,401.6344153,109.440593,265.767723,2245.096649,219.028278,1125.18667,1642.009614,31.06968405,150.5671629,210.595645,1082.900997,175.7377641,210.1677183,588.1194294,204.5717081,342.5065454,199.1807395,11725.60868,2532.274952,9044.745883
HMO_assay-2020-10-30,S5 1 CNA AN,0,2096.647945,419.9394998,400.2678043,132.5192512,278.1499805,2213.880618,204.0421453,1200.10125,1698.93882,26.94297127,134.2488727,196.7370224,1129.081836,180.2530085,218.3364232,627.7663767,214.3639301,365.2734731,214.4330429,11951.92427,2605.489558,9387.54037
HMO_assay-2020-10-30,S5 1 CNA AN,48,2141.452702,440.7502935,352.7259732,73.0988046,267.9105603,2308.371826,228.5998201,1188.342317,1707.530647,4.771299858,366.6127667,200.467339,1108.03615,186.5090222,28.59373096,631.2284403,255.4572378,348.9434949,208.1546073,12047.55703,2359.100306,9336.20358
HMO_assay-2020-10-30,S5 1 FAA AN,0,2130.953164,399.0840744,394.1056951,127.3640399,261.7413865,2248.639004,218.5139854,1165.369048,1668.786679,31.21059943,126.1243582,228.7314429,1086.560362,167.3467641,219.656703,623.1452557,210.0456522,345.2436208,213.3232336,11865.94507,2567.149998,9211.732548
HMO_assay-2020-10-30,S5 1 FAA AN,48,2119.167058,397.5252158,411.2837738,112.8049303,266.5894968,2263.692451,251.4499952,1134.571253,1646.739892,39.42413283,140.769442,206.6464489,1089.894846,183.1360936,217.3125965,591.7521291,203.2703562,349.2094725,195.4290588,11820.66864,2549.191417,9090.329418
HMO_assay-2020-11-18,S5 11 FMU AN,0,2111.292538,388.3144359,382.4255723,111.2199417,276.1096305,2230.30895,248.7751594,1102.917413,1597.642461,41.18038271,113.7841752,213.3163317,1008.535932,166.2171453,246.6975685,562.08203,196.273972,325.8267928,197.5961004,11520.51653,2525.876633,8761.315744
HMO_assay-2020-11-18,S5 11 FMU AN,48,1597.040848,201.7862622,321.2693597,94.21937502,278.2217314,2210.03259,272.949958,1060.242258,1520.913095,33.83334252,221.4953765,208.9120362,967.0446901,198.0111996,131.0427289,553.8817375,208.903667,287.8555056,186.578811,10554.23457,2240.852595,7795.888514
HMO_assay-2020-10-30,S5 12 TSA AN,0,2061.98793,399.1213367,374.6472623,131.1785022,258.3183628,2137.134992,219.0916088,1211.897715,1582.892664,38.29159284,129.5207219,197.8444986,1039.42191,166.5157203,215.0859922,568.8297604,192.4233581,331.0334593,196.6492178,11451.8866,2445.868184,8920.101998
HMO_assay-2020-10-30,S5 12 TSA AN,48,1698.964221,435.8199673,342.5699791,74.26667021,114.2007347,2159.819277,218.3270182,1087.587195,1689.334018,19.64442417,244.35063,80.43264393,1064.689775,167.2951285,27.12699197,686.3954811,195.4639303,357.0192869,86.53506298,10749.84244,1722.916671,8643.605344
HMO_assay-2020-11-22,S5 15 FMU AN,0,2276.35455,383.6002927,444.9847039,137.9391114,305.8099134,2141.069324,232.1916869,1099.572,1551.521824,42.18098535,116.0686079,196.3098707,963.4467303,155.7760732,220.75669,550.5973417,189.9756684,311.8275942,191.3374717,11511.32044,2511.016608,8798.377608
HMO_assay-2020-11-22,S5 15 FMU AN,48,1992.607476,429.4929389,397.0453307,133.087883,264.8669081,1241.977159,63.75650188,1001.290657,1558.141184,49.53938083,109.6663073,199.3247663,1018.325348,58.60836827,228.9860751,383.1827716,168.3719643,300.9644275,192.0514259,9791.286874,2414.907169,8354.789227
HMO_assay-2020-10-30,S5 18 GAM AN,0,2026.730259,394.6274976,369.962737,114.5280136,248.6672393,2108.452094,226.5568503,1083.588675,1516.369415,32.01028367,135.4428879,182.1836663,1002.885943,162.4454306,197.5434395,572.1038793,188.3310386,316.3576741,183.90335,11062.69037,2331.865458,8553.277673
HMO_assay-2020-10-30,S5 18 GAM AN,48,2030.555283,376.8490948,371.5485168,109.4161589,251.5494898,2137.291791,225.9166005,1117.400409,1558.275061,33.43883841,127.8035534,204.550416,1019.441033,165.4514602,199.2975858,554.1408958,188.8344069,319.8304982,191.9226505,11183.51374,2377.553445,8625.873278
HMO_assay-2020-11-18,S5 36 BHI AN,0,1989.740995,365.6546869,345.753779,113.3116204,260.7037244,2098.942361,230.5765757,1038.878088,1490.43967,38.2648458,118.525998,198.6233793,951.1422254,158.2360136,219.2024135,530.7524899,186.481095,304.5657719,183.220231,10823.01596,2337.583714,8260.166429
HMO_assay-2020-11-18,S5 36 BHI AN,48,2069.381621,382.3840867,362.4597697,118.0875953,280.2961183,2226.721071,244.8714422,1112.124028,1598.801362,43.74856717,129.4634211,208.2308457,1010.368114,166.8826075,228.4804498,567.9893727,199.1390681,323.1993258,195.9974675,11468.62633,2475.804641,8752.817918
HMO_assay-2020-10-30,S5 36 SKV AN,0,2121.803541,405.6774958,423.0270243,80.52041381,277.6251278,2205.981831,232.9923131,1138.292393,1605.242723,30.22541608,133.5667975,195.0502694,1057.947684,181.8490387,227.3935971,583.3448552,197.6789431,347.0441591,205.7078276,11650.97145,2589.560387,8903.924665
HMO_assay-2020-10-30,S5 36 SKV AN,48,2145.096725,377.1186382,355.7396975,90.92463351,166.5955955,2066.926809,251.4814167,1188.651723,1504.663921,15.58405867,262.7604905,112.1598665,1048.394987,195.672382,28.11975542,627.4725882,210.8978586,313.3431061,120.4497646,11082.05402,1821.080902,8872.365718
HMO_assay-2020-11-05,S5 41 BHI AN,0,2403.496907,447.1721103,478.7632418,131.8501509,302.4551182,2237.671763,240.2392329,1101.826469,1641.926827,34.0405967,128.07138,187.5121648,1104.625241,169.8378693,222.0285145,557.51685,194.3475566,340.3075001,196.7822477,12120.47174,2615.038429,9387.933158
HMO_assay-2020-11-05,S5 41 BHI AN,48,2383.838167,453.2857174,472.2106636,136.1570863,296.2459242,2232.478284,230.0986593,1090.422754,1670.612156,52.3075737,129.9976528,200.3412266,1103.132956,164.2600043,215.2952774,562.7104042,191.418521,323.7486321,192.917586,12101.47925,2562.718458,9398.342532
HMO_assay-2020-11-07,S5 52 CNA AN,0,2167.689942,422.091812,385.0645387,111.7032669,272.5391361,2230.096306,221.1391055,1139.693056,1627.731187,57.56576874,133.8930455,191.024933,1023.697746,183.4046571,210.6760916,590.2429553,195.7795703,337.317054,191.5387909,11692.88896,2461.585526,9004.692942
HMO_assay-2020-11-07,S5 52 CNA AN,48,2268.257122,420.5176874,414.4866788,113.5600899,273.4811826,2333.152936,253.8836699,1139.337269,1705.720194,55.02860445,133.7353007,202.1165758,1078.672153,189.6500869,222.272658,591.22815,206.8831734,354.3114393,197.9148759,12154.20985,2572.817684,9332.631298
HMO_assay-2020-11-22,S5 6 FAA(EtOH) AN,0,2074.659578,386.5230163,374.1144316,116.5662461,267.6569729,2083.831356,222.1475432,1031.535848,1514.215392,45.21149191,106.3970157,190.3710644,964.4794202,149.9818428,223.6468346,526.1684134,179.6401424,301.8531646,182.1427946,10941.14257,2353.825072,8401.538522
HMO_assay-2020-11-22,S5 6 FAA(EtOH) AN,48,2124.031848,399.8677759,389.2752059,120.0519133,284.2331861,2124.389618,227.1135796,1054.067678,1553.20601,42.64446348,113.4268191,198.314771,994.1986089,164.4135328,226.8805311,530.9049347,185.8567049,310.6327105,186.4074321,11229.91732,2433.09133,8615.569875
HMO_assay-2020-11-26,S5 61 FAA AN,0,2255.413405,438.1981763,440.9815465,154.5394947,308.6191204,2224.583301,232.1026763,1096.519904,1655.752268,44.97106627,123.7502914,194.806194,1088.253789,160.1813088,229.9874633,556.6249207,186.9014551,324.0524527,195.6019115,11911.84074,2567.440807,9230.92167
HMO_assay-2020-11-26,S5 61 FAA AN,48,931.9325609,394.3952846,428.0935723,117.0631152,294.6298897,2173.027033,164.539353,998.3406358,1575.388039,44.49490525,120.3500422,187.9906032,1032.622717,146.0985795,217.2727574,508.6901718,177.0780888,308.2293284,183.8461186,10004.0828,2449.760516,7414.998767
HMO_assay-2020-11-05,S5 61 MRS AN,0,2367.747701,468.2962214,455.8929445,145.2473319,306.680857,2280.181217,231.3427155,1106.481183,1655.759216,34.64997075,134.7057179,200.1376267,1109.901455,160.0466288,216.9664288,572.29459,192.95246,329.6463893,187.0112479,12155.9419,2564.665278,9431.077765
HMO_assay-2020-11-05,S5 61 MRS AN,48,398.5046387,306.0775319,308.3389688,130.0857882,298.7138053,2260.391464,188.9271246,1077.492248,956.5425399,61.22941593,148.9856187,205.024471,1010.692142,140.8297394,219.6569332,538.8494394,185.7820936,242.4260924,180.2811072,8858.831163,2245.79113,6234.241955
HMO_assay-2020-11-07,S5 63 PEC AN,0,2238.185842,434.2629942,407.1027579,91.97954289,281.8392436,2294.226949,250.3481725,1151.731797,1686.964796,50.0015896,194.9655313,208.3606775,1067.514893,167.1005919,181.3880088,611.0933351,206.1850004,344.7740324,183.0400233,12051.06578,2510.672339,9248.373258
HMO_assay-2020-11-07,S5 63 PEC AN,48,2331.098089,436.2010059,402.1966176,112.8740523,277.9090853,2375.785381,272.2513584,1170.04817,1746.230942,49.4320919,162.5556557,209.0360636,1096.8604,177.5424018,167.4178381,630.0913988,209.4196536,347.1680644,189.8189853,12363.93725,2460.507198,9548.577973
HMO_assay-2020-11-22,S5 70 FAA(EtOH) AN,0,2174.372635,409.5890574,391.5365377,118.8040026,273.2565834,2154.73773,239.35641,1065.968427,1571.507385,38.87011041,120.8237677,195.1215248,1002.66436,161.5963848,215.470934,549.2263477,184.4178457,310.9218966,186.1411017,11364.38304,2405.806278,8732.228274
HMO_assay-2020-11-22,S5 70 FAA(EtOH) AN,48,2314.96065,441.9078699,422.99207,129.8392429,305.5307848,2318.673056,256.2605998,1153.399398,1695.719598,45.63813565,132.0038541,215.088784,1082.263183,174.4016461,236.3794417,586.8550723,205.1625746,339.4016427,201.8876662,12258.36527,2630.952994,9412.412367
HMO_assay-2020-11-07,S5 72 TSA AN,0,2194.512056,405.3754728,368.8431743,109.9435171,266.2624552,2253.6439,256.9405661,1103.790055,1646.048914,44.93517211,174.684753,195.6681484,1031.933684,172.88274,148.0245544,601.9485963,201.3716586,332.5273485,173.9199366,11683.2567,2314.40221,9015.635335
HMO_assay-2020-11-07,S5 72 TSA AN,48,2253.086712,427.2676838,355.2957403,127.2376561,257.5235563,2356.339457,276.8791407,1153.065051,1685.688104,26.73319319,176.3382796,221.8234311,1073.606964,184.9456144,143.8295732,639.1565862,210.4666561,341.3621936,171.1556807,12081.80127,2323.675902,9348.982076
HMO_assay-2020-11-05,S5 77 SKV AN,0,2389.799582,451.9376184,482.9054273,132.1143361,294.984811,2237.474782,231.0960755,1110.877226,1663.884131,51.08549387,133.2433343,196.2275267,1095.588957,179.5844603,215.3680335,563.7358611,192.0265401,332.6656353,189.1949609,12143.79479,2581.818359,9403.445213
HMO_assay-2020-11-05,S5 77 SKV AN,48,2184.718612,489.2263118,428.6109349,151.1850503,282.4390367,1493.068523,73.72047357,1015.925776,1610.565549,135.2446465,109.6100842,182.330575,1104.59186,81.23250606,211.3791684,410.6948236,174.1963277,318.0613353,196.2180793,10653.01967,2454.307797,9024.38353
HMO_assay-2020-11-05,S5 9 PEC AN,0,2334.898244,437.3303904,439.3558498,143.6172684,296.6896928,2176.827076,177.3950159,1065.702495,1612.271065,76.70198684,113.6921119,200.3995305,1085.173998,119.2299068,223.6106151,528.2678075,178.7631516,330.6158988,189.333927,11729.87603,2537.258067,9200.896724
HMO_assay-2020-11-05,S5 9 PEC AN,48,2297.877128,444.5848181,433.9741717,132.1436138,276.0504934,2089.75096,73.59056283,1099.508226,1606.044616,153.4492692,133.0374162,194.3572712,1087.990237,20.48893817,205.4648334,469.4762422,167.3003688,347.8144636,199.6334958,11432.53713,2543.244938,9193.623203
